Fecha,Recurso,Código Agente,Combustible,Consumo Combustible (MBTU),Version
2024-07-09,TERMOVALLE CC,TMVG,GAS,0,TX5
2024-07-09,TERMOYOPAL 1,TYPG,GAS,6715.52,TX5
2024-07-09,TERMOYOPAL 2,TYPG,GAS,8779.77,TX5
2024-07-09,TERMOYOPAL G3,TYPG,GAS,0,TX5
2024-07-09,TERMOYOPAL G4,TYPG,GAS,10877.65,TX5
2024-07-09,TERMOYOPAL G5,TYPG,GAS,0,TX5
2024-07-09,TESORITO,EPSG,GAS,0,TX5
2024-07-09,ZIPAEMG 2,ENDG,CARBON,2814.861842,TX5
2024-07-09,ZIPAEMG 3,ENDG,CARBON,9628.177861,TX5
2024-07-09,ZIPAEMG 4,ENDG,CARBON,10341.03426,TX5
2024-07-09,ZIPAEMG 5,ENDG,CARBON,13073.28836,TX5
2024-07-10,BARRANQUILLA 3,TBSG,GAS NI,0,TX5
2024-07-10,BARRANQUILLA 3,TBSG,GAS,0,TX5
2024-07-10,BARRANQUILLA 4,TBSG,GAS,0,TX5
2024-07-10,BARRANQUILLA 4,TBSG,GAS NI,0,TX5
2024-07-10,CARTAGENA 1,NTCG,COMBUSTOLEO,0,TX5
2024-07-10,CARTAGENA 1,NTCG,GAS,0,TX5
2024-07-10,CARTAGENA 2,NTCG,COMBUSTOLEO,0,TX5
2024-07-10,CARTAGENA 2,NTCG,GAS,0,TX5
2024-07-10,CARTAGENA 3,NTCG,COMBUSTOLEO,0,TX5
2024-07-10,CARTAGENA 3,NTCG,GAS,0,TX5
2024-07-10,FLORES 4 CC,TMFG,GAS,32327.12601,TX5
2024-07-10,FLORES 4 CC,TMFG,GAS NI,0,TX5
2024-07-10,FLORES I CC,TMFG,GAS,0,TX5
2024-07-10,FLORES I CC,TMFG,GAS NI,0,TX5
2024-07-10,GECELCA 3,GECG,CARBON,0,TX5
2024-07-10,GECELCA 32,GECG,CARBON,0,TX5
2024-07-10,GUAJIRA 1,GECG,CARBON,0,TX5
2024-07-10,GUAJIRA 1,GECG,GAS,0,TX5
2024-07-10,GUAJIRA 2,GECG,CARBON,10905.77,TX5
2024-07-10,GUAJIRA 2,GECG,GAS,15801.83,TX5
2024-07-10,MERILECTRICA 1,EPSG,GAS,0,TX5
2024-07-10,PROELECTRICA 1,PRIG,GAS,10906.99999,TX5
2024-07-10,TASAJERO 1,TRMG,CARBON,26542.71312,TX5
2024-07-10,TEBSAB CC,TBSG,GAS,29076.3682,TX5
2024-07-10,TEBSAB CC,TBSG,GAS NI,53678.9999,TX5
2024-07-10,TERMOCANDELARIA CC,TCIG,GAS,0,TX5
2024-07-10,TERMOCANDELARIA CC,TCIG,GAS NI,0,TX5
2024-07-10,TERMOCARIBE III 1,TCBG,GLP,0,TX5
2024-07-10,TERMOCARIBE III 1,TCBG,GAS,0,TX5
2024-07-10,TERMODORADA 1,EPMG,ACPM,0,TX5
2024-07-10,TERMODORADA 1,EPMG,GAS,0,TX5
2024-07-10,TERMOEMCALI CC,TEMG,GAS,0,TX5
2024-07-10,TERMOEMCALI CC,TEMG,ACPM,0,TX5
2024-07-10,TERMONORTE,TMNG,ACPM,262.03,TX5
2024-07-10,TERMONORTE,TMNG,GAS,12903.12,TX5
2024-07-10,TERMOSIERRA CC,EPMG,ACPM,0,TX5
2024-07-10,TERMOSIERRA CC,EPMG,GAS,0,TX5
2024-07-10,TERMOVALLE CC,TMVG,GAS,0,TX5
2024-07-10,TERMOVALLE CC,TMVG,ACPM,0,TX5
2024-07-10,TERMOYOPAL 1,TYPG,GAS,6675.4,TX5
2024-07-10,TERMOYOPAL 2,TYPG,GAS,8915.12,TX5
2024-07-10,TERMOYOPAL G3,TYPG,GAS,0,TX5
2024-07-10,TERMOYOPAL G4,TYPG,GAS,10832.07,TX5
2024-07-10,TERMOYOPAL G5,TYPG,GAS,0,TX5
2024-07-10,TESORITO,EPSG,GAS,0,TX5
2024-07-10,ZIPAEMG 3,ENDG,CARBON,9665.521601,TX5
2024-07-10,ZIPAEMG 4,ENDG,CARBON,10337.80841,TX5
2024-07-10,ZIPAEMG 5,ENDG,CARBON,15610.31835,TX5
2024-07-11,BARRANQUILLA 3,TBSG,GAS NI,0,TX5
2024-07-11,BARRANQUILLA 3,TBSG,GAS,0,TX5
2024-07-11,BARRANQUILLA 4,TBSG,GAS NI,0,TX5
2024-07-11,BARRANQUILLA 4,TBSG,GAS,0,TX5
2024-07-11,CARTAGENA 1,NTCG,GAS,0,TX5
2024-07-11,CARTAGENA 1,NTCG,COMBUSTOLEO,0,TX5
2024-07-11,CARTAGENA 2,NTCG,COMBUSTOLEO,0,TX5
2024-07-11,CARTAGENA 2,NTCG,GAS,0,TX5
2024-07-11,CARTAGENA 3,NTCG,GAS,0,TX5
2024-07-11,CARTAGENA 3,NTCG,COMBUSTOLEO,0,TX5
2024-07-11,FLORES 4 CC,TMFG,GAS,32087.4064,TX5
2024-07-11,FLORES 4 CC,TMFG,GAS NI,0,TX5
2024-07-11,FLORES I CC,TMFG,GAS NI,0,TX5
2024-07-11,FLORES I CC,TMFG,GAS,0,TX5
2024-07-11,GECELCA 3,GECG,CARBON,0,TX5
2024-07-11,GECELCA 32,GECG,CARBON,48757.82,TX5
2024-07-11,GUAJIRA 1,GECG,CARBON,0,TX5
2024-07-11,GUAJIRA 1,GECG,GAS,0,TX5
2024-07-11,GUAJIRA 2,GECG,GAS,15422.26,TX5
2024-07-11,GUAJIRA 2,GECG,CARBON,14738.43,TX5
2024-07-11,MERILECTRICA 1,EPSG,GAS,0,TX5
2024-07-11,PAIPA 4,SOCG,CARBON,27782.14878,TX5
2024-07-11,PROELECTRICA 1,PRIG,GAS,13685.99999,TX5
2024-07-11,TASAJERO 1,TRMG,CARBON,31926.53921,TX5
2024-07-11,TEBSAB CC,TBSG,GAS NI,72051.0001,TX5
2024-07-11,TEBSAB CC,TBSG,GAS,14855.6462,TX5
2024-07-11,TERMOCANDELARIA CC,TCIG,GAS,0,TX5
2024-07-11,TERMOCANDELARIA CC,TCIG,GAS NI,0,TX5
2024-07-11,TERMOCARIBE III 1,TCBG,GAS,0,TX5
2024-07-11,TERMOCARIBE III 1,TCBG,GLP,0,TX5
2024-07-11,TERMODORADA 1,EPMG,GAS,0,TX5
2024-07-11,TERMODORADA 1,EPMG,ACPM,0,TX5
2024-07-11,TERMOEMCALI CC,TEMG,GAS,0,TX5
2024-07-11,TERMOEMCALI CC,TEMG,ACPM,0,TX5
2024-07-11,TERMONORTE,TMNG,GAS,12889.68,TX5
2024-07-11,TERMONORTE,TMNG,ACPM,252.02,TX5
2024-07-11,TERMOSIERRA CC,EPMG,ACPM,0,TX5
2024-07-11,TERMOSIERRA CC,EPMG,GAS,0,TX5
2024-07-11,TERMOVALLE CC,TMVG,GAS,0,TX5
2024-07-11,TERMOVALLE CC,TMVG,ACPM,0,TX5
2024-07-11,TERMOYOPAL 1,TYPG,GAS,6637.81,TX5
2024-07-11,TERMOYOPAL 2,TYPG,GAS,8951.35,TX5
2024-07-11,TERMOYOPAL G3,TYPG,GAS,0,TX5
2024-07-11,TERMOYOPAL G4,TYPG,GAS,10860.2,TX5
2024-07-11,TERMOYOPAL G5,TYPG,GAS,0,TX5
2024-07-11,TESORITO,EPSG,GAS,0,TX5
2024-07-11,ZIPAEMG 3,ENDG,CARBON,9925.260237,TX5
2024-07-11,ZIPAEMG 4,ENDG,CARBON,16070.00984,TX5
2024-07-11,ZIPAEMG 5,ENDG,CARBON,13659.63968,TX5
2024-07-12,BARRANQUILLA 3,TBSG,GAS NI,0,TX5
2024-07-12,BARRANQUILLA 3,TBSG,GAS,0,TX5
2024-07-12,BARRANQUILLA 4,TBSG,GAS NI,0,TX5
2024-07-12,BARRANQUILLA 4,TBSG,GAS,0,TX5
2024-07-12,CARTAGENA 1,NTCG,GAS,0,TX5
2024-07-12,CARTAGENA 1,NTCG,COMBUSTOLEO,0,TX5
2024-07-12,CARTAGENA 2,NTCG,COMBUSTOLEO,0,TX5
2024-07-12,CARTAGENA 2,NTCG,GAS,0,TX5
2024-07-12,CARTAGENA 3,NTCG,GAS,0,TX5
2024-07-12,CARTAGENA 3,NTCG,COMBUSTOLEO,0,TX5
2024-07-12,FLORES 4 CC,TMFG,GAS,29777.34322,TX5
2024-07-12,FLORES 4 CC,TMFG,GAS NI,0,TX5
2024-07-12,FLORES I CC,TMFG,GAS,0,TX5
2024-07-12,FLORES I CC,TMFG,GAS NI,0,TX5
2024-07-12,GECELCA 3,GECG,CARBON,3426.81,TX5
2024-07-12,GECELCA 32,GECG,CARBON,68112.16,TX5
2024-07-12,GUAJIRA 1,GECG,CARBON,0,TX5
2024-07-12,GUAJIRA 1,GECG,GAS,0,TX5
2024-07-12,GUAJIRA 2,GECG,CARBON,13036.77,TX5
2024-07-12,GUAJIRA 2,GECG,GAS,14571.19,TX5
2024-07-12,MERILECTRICA 1,EPSG,GAS,0,TX5
2024-07-12,PAIPA 4,SOCG,CARBON,34704.72199,TX5
2024-07-12,PROELECTRICA 1,PRIG,GAS,13650.00002,TX5
2024-07-12,TASAJERO 1,TRMG,CARBON,27833.72595,TX5
2024-07-12,TEBSAB CC,TBSG,GAS NI,78500,TX5
2024-07-12,TEBSAB CC,TBSG,GAS,8181.6,TX5
2024-07-12,TERMOCANDELARIA CC,TCIG,GAS,0,TX5
2024-07-12,TERMOCANDELARIA CC,TCIG,GAS NI,0,TX5
2024-07-12,TERMOCARIBE III 1,TCBG,GAS,2375.313,TX5
2024-07-12,TERMOCARIBE III 1,TCBG,GLP,0,TX5
2024-07-12,TERMODORADA 1,EPMG,ACPM,0,TX5
2024-07-12,TERMODORADA 1,EPMG,GAS,0,TX5
2024-07-12,TERMOEMCALI CC,TEMG,GAS,0,TX5
2024-07-12,TERMOEMCALI CC,TEMG,ACPM,0,TX5
2024-07-12,TERMONORTE,TMNG,ACPM,334.56,TX5
2024-07-12,TERMONORTE,TMNG,GAS,12771.31,TX5
2024-07-12,TERMOSIERRA CC,EPMG,GAS,0,TX5
2024-07-12,TERMOSIERRA CC,EPMG,ACPM,0,TX5
2024-07-12,TERMOVALLE CC,TMVG,ACPM,0,TX5
2024-07-12,TERMOVALLE CC,TMVG,GAS,0,TX5
2024-07-12,TERMOYOPAL 1,TYPG,GAS,6514,TX5
2024-07-12,TERMOYOPAL 2,TYPG,GAS,9036.91,TX5
2024-07-12,TERMOYOPAL G3,TYPG,GAS,0,TX5
2024-07-12,TERMOYOPAL G4,TYPG,GAS,10867.73,TX5
2024-07-12,TERMOYOPAL G5,TYPG,GAS,0,TX5
2024-07-12,TESORITO,EPSG,GAS,0,TX5
2024-07-12,ZIPAEMG 3,ENDG,CARBON,4230.186188,TX5
2024-07-12,ZIPAEMG 4,ENDG,CARBON,17122.91004,TX5
2024-07-12,ZIPAEMG 5,ENDG,CARBON,15181.68275,TX5
2024-07-13,BARRANQUILLA 3,TBSG,GAS,0,TX5
2024-07-13,BARRANQUILLA 3,TBSG,GAS NI,0,TX5
2024-07-13,BARRANQUILLA 4,TBSG,GAS,0,TX5
2024-07-13,BARRANQUILLA 4,TBSG,GAS NI,0,TX5
2024-07-13,CARTAGENA 1,NTCG,GAS,0,TX5
2024-07-13,CARTAGENA 1,NTCG,COMBUSTOLEO,0,TX5
2024-07-13,CARTAGENA 2,NTCG,COMBUSTOLEO,0,TX5
2024-07-13,CARTAGENA 2,NTCG,GAS,0,TX5
2024-07-13,CARTAGENA 3,NTCG,GAS,0,TX5
2024-07-13,CARTAGENA 3,NTCG,COMBUSTOLEO,0,TX5
2024-07-13,FLORES 4 CC,TMFG,GAS,28468.24688,TX5
2024-07-13,FLORES 4 CC,TMFG,GAS NI,0,TX5
2024-07-13,FLORES I CC,TMFG,GAS,5839.496706,TX5
2024-07-13,FLORES I CC,TMFG,GAS NI,0,TX5
2024-07-13,GECELCA 3,GECG,CARBON,41230.39,TX5
2024-07-13,GECELCA 32,GECG,CARBON,67590.91,TX5
2024-07-13,GUAJIRA 1,GECG,GAS,0,TX5
2024-07-13,GUAJIRA 1,GECG,CARBON,0,TX5
2024-07-13,GUAJIRA 2,GECG,GAS,7290.59,TX5
2024-07-13,GUAJIRA 2,GECG,CARBON,18279.89,TX5
2024-07-13,MERILECTRICA 1,EPSG,GAS,0,TX5
2024-07-13,PAIPA 4,SOCG,CARBON,32407.15513,TX5
2024-07-13,PROELECTRICA 1,PRIG,GAS,10132.00002,TX5
2024-07-13,TASAJERO 1,TRMG,CARBON,24422.0026,TX5
2024-07-13,TEBSAB CC,TBSG,GAS,2519.1388,TX5
2024-07-13,TEBSAB CC,TBSG,GAS NI,69000.0001,TX5
2024-07-13,TERMOCANDELARIA CC,TCIG,GAS NI,0,TX5
2024-07-13,TERMOCANDELARIA CC,TCIG,GAS,0,TX5
2024-07-13,TERMOCARIBE III 1,TCBG,GAS,0,TX5
2024-07-13,TERMOCARIBE III 1,TCBG,GLP,0,TX5
2024-07-13,TERMODORADA 1,EPMG,GAS,0,TX5
2024-07-13,TERMODORADA 1,EPMG,ACPM,0,TX5
2024-07-13,TERMOEMCALI CC,TEMG,GAS,0,TX5
2024-07-13,TERMOEMCALI CC,TEMG,ACPM,0,TX5
2024-07-13,TERMONORTE,TMNG,GAS,12949.67,TX5
2024-07-13,TERMONORTE,TMNG,ACPM,282.25,TX5
2024-07-13,TERMOSIERRA CC,EPMG,GAS,0,TX5
2024-07-13,TERMOSIERRA CC,EPMG,ACPM,0,TX5
2024-07-13,TERMOVALLE CC,TMVG,GAS,0,TX5
2024-07-13,TERMOVALLE CC,TMVG,ACPM,0,TX5
2024-07-13,TERMOYOPAL 1,TYPG,GAS,6651.92,TX5
2024-07-13,TERMOYOPAL 2,TYPG,GAS,9045.55,TX5
2024-07-13,TERMOYOPAL G3,TYPG,GAS,0,TX5
2024-07-13,TERMOYOPAL G4,TYPG,GAS,10851.6,TX5
2024-07-13,TERMOYOPAL G5,TYPG,GAS,0,TX5
2024-07-13,TESORITO,EPSG,GAS,0,TX5
2024-07-13,ZIPAEMG 4,ENDG,CARBON,15484.20754,TX5
2024-07-13,ZIPAEMG 5,ENDG,CARBON,746.574579,TX5
2024-07-14,BARRANQUILLA 3,TBSG,GAS NI,0,TX5
2024-07-14,BARRANQUILLA 3,TBSG,GAS,0,TX5
2024-07-14,BARRANQUILLA 4,TBSG,GAS NI,0,TX5
2024-07-14,BARRANQUILLA 4,TBSG,GAS,0,TX5
2024-07-14,CARTAGENA 1,NTCG,COMBUSTOLEO,0,TX5
2024-07-14,CARTAGENA 1,NTCG,GAS,0,TX5
2024-07-14,CARTAGENA 2,NTCG,COMBUSTOLEO,0,TX5
2024-07-14,CARTAGENA 2,NTCG,GAS,0,TX5
2024-07-14,CARTAGENA 3,NTCG,GAS,0,TX5
2024-07-14,CARTAGENA 3,NTCG,COMBUSTOLEO,0,TX5
2024-07-14,FLORES 4 CC,TMFG,GAS NI,0,TX5
2024-07-14,FLORES 4 CC,TMFG,GAS,14443.84088,TX5
2024-07-14,FLORES I CC,TMFG,GAS,15765.6391,TX5
2024-07-14,FLORES I CC,TMFG,GAS NI,0,TX5
2024-07-14,GECELCA 3,GECG,CARBON,44060.68,TX5
2024-07-14,GECELCA 32,GECG,CARBON,67260.92,TX5
2024-07-14,GUAJIRA 1,GECG,CARBON,0,TX5
2024-07-14,GUAJIRA 1,GECG,GAS,823.08,TX5
2024-07-14,GUAJIRA 2,GECG,GAS,7170.78,TX5
2024-07-14,GUAJIRA 2,GECG,CARBON,17522.53,TX5
2024-07-14,MERILECTRICA 1,EPSG,GAS,0,TX5
2024-07-14,PAIPA 4,SOCG,CARBON,3804.01455,TX5
2024-07-14,PROELECTRICA 1,PRIG,GAS,13152.00001,TX5
2024-07-14,TEBSAB CC,TBSG,GAS,1354.3442,TX5
2024-07-14,TEBSAB CC,TBSG,GAS NI,64999.9999,TX5
2024-07-14,TERMOCANDELARIA CC,TCIG,GAS,0,TX5
2024-07-14,TERMOCANDELARIA CC,TCIG,GAS NI,0,TX5
2024-07-14,TERMOCARIBE III 1,TCBG,GLP,0,TX5
2024-07-14,TERMOCARIBE III 1,TCBG,GAS,0,TX5
2024-07-14,TERMODORADA 1,EPMG,ACPM,0,TX5
2024-07-14,TERMODORADA 1,EPMG,GAS,0,TX5
2024-07-14,TERMOEMCALI CC,TEMG,GAS,5877.7,TX5
2024-07-14,TERMOEMCALI CC,TEMG,ACPM,0,TX5
2024-07-14,TERMONORTE,TMNG,GAS,10837.35,TX5
2024-07-14,TERMONORTE,TMNG,ACPM,240.03,TX5
2024-07-14,TERMOSIERRA CC,EPMG,ACPM,0,TX5
2024-07-14,TERMOSIERRA CC,EPMG,GAS,0,TX5
2024-07-14,TERMOVALLE CC,TMVG,GAS,0,TX5
2024-07-14,TERMOVALLE CC,TMVG,ACPM,0,TX5
2024-07-14,TERMOYOPAL 1,TYPG,GAS,6680.85,TX5
2024-07-14,TERMOYOPAL 2,TYPG,GAS,8991.69,TX5
2024-07-14,TERMOYOPAL G3,TYPG,GAS,0,TX5
2024-07-14,TERMOYOPAL G4,TYPG,GAS,10827.95,TX5
2024-07-14,TERMOYOPAL G5,TYPG,GAS,0,TX5
2024-07-14,TESORITO,EPSG,GAS,0,TX5
2024-07-14,ZIPAEMG 4,ENDG,CARBON,6010.403085,TX5
2024-07-15,BARRANQUILLA 3,TBSG,GAS,0,TX5
2024-07-15,BARRANQUILLA 3,TBSG,GAS NI,0,TX5
2024-07-15,BARRANQUILLA 4,TBSG,GAS,0,TX5
2024-07-15,BARRANQUILLA 4,TBSG,GAS NI,0,TX5
2024-07-15,CARTAGENA 1,NTCG,COMBUSTOLEO,0,TX5
2024-07-15,CARTAGENA 1,NTCG,GAS,0,TX5
2024-07-15,CARTAGENA 2,NTCG,GAS,0,TX5
2024-07-15,CARTAGENA 2,NTCG,COMBUSTOLEO,0,TX5
2024-07-15,CARTAGENA 3,NTCG,GAS,0,TX5
2024-07-15,CARTAGENA 3,NTCG,COMBUSTOLEO,0,TX5
2024-07-15,FLORES 4 CC,TMFG,GAS NI,0,TX5
2024-07-15,FLORES 4 CC,TMFG,GAS,26189.49065,TX5
2024-07-15,FLORES I CC,TMFG,GAS,3779.794355,TX5
2024-07-15,FLORES I CC,TMFG,GAS NI,4999.236665,TX5
2024-07-15,GECELCA 3,GECG,CARBON,43946.48,TX5
2024-07-15,GECELCA 32,GECG,CARBON,67480.33,TX5
2024-07-15,GUAJIRA 1,GECG,CARBON,1560.06,TX5
2024-07-15,GUAJIRA 1,GECG,GAS,7317.93,TX5
2024-07-15,GUAJIRA 2,GECG,CARBON,23345.47,TX5
2024-07-15,GUAJIRA 2,GECG,GAS,3011.36,TX5
2024-07-15,MERILECTRICA 1,EPSG,GAS,0,TX5
2024-07-15,PAIPA 4,SOCG,CARBON,16191.46,TX5
2024-07-15,PROELECTRICA 1,PRIG,GAS,18678.00002,TX5
2024-07-15,TASAJERO 1,TRMG,CARBON,21205.91339,TX5
2024-07-15,TEBSAB CC,TBSG,GAS,2003.6364,TX5
2024-07-15,TEBSAB CC,TBSG,GAS NI,59269.9999,TX5
2024-07-15,TERMOCANDELARIA CC,TCIG,GAS NI,20188,TX5
2024-07-15,TERMOCANDELARIA CC,TCIG,GAS,270,TX5
2024-07-15,TERMOCARIBE III 1,TCBG,GLP,0,TX5
2024-07-15,TERMOCARIBE III 1,TCBG,GAS,0,TX5
2024-07-15,TERMODORADA 1,EPMG,ACPM,0,TX5
2024-07-15,TERMODORADA 1,EPMG,GAS,0,TX5
2024-07-15,TERMOEMCALI CC,TEMG,ACPM,0,TX5
2024-07-15,TERMOEMCALI CC,TEMG,GAS,0,TX5
2024-07-15,TERMONORTE,TMNG,ACPM,245.64,TX5
2024-07-15,TERMONORTE,TMNG,GAS,11133.48,TX5
2024-07-15,TERMOSIERRA CC,EPMG,ACPM,0,TX5
2024-07-15,TERMOSIERRA CC,EPMG,GAS,0,TX5
2024-07-15,TERMOVALLE CC,TMVG,ACPM,0,TX5
2024-07-15,TERMOVALLE CC,TMVG,GAS,0,TX5
2024-07-15,TERMOYOPAL 1,TYPG,GAS,6685.14,TX5
2024-07-15,TERMOYOPAL 2,TYPG,GAS,8986.9,TX5
2024-07-15,TERMOYOPAL G3,TYPG,GAS,0,TX5
2024-07-15,TERMOYOPAL G4,TYPG,GAS,10857.7,TX5
2024-07-15,TERMOYOPAL G5,TYPG,GAS,0,TX5
2024-07-15,TESORITO,EPSG,GAS,0,TX5
2024-07-15,ZIPAEMG 2,ENDG,CARBON,3788.317731,TX5
2024-07-16,BARRANQUILLA 3,TBSG,GAS NI,0,TX5
2024-07-16,BARRANQUILLA 3,TBSG,GAS,0,TX5
2024-07-16,BARRANQUILLA 4,TBSG,GAS,0,TX5
2024-07-16,BARRANQUILLA 4,TBSG,GAS NI,0,TX5
2024-07-16,CARTAGENA 1,NTCG,COMBUSTOLEO,0,TX5
2024-07-16,CARTAGENA 1,NTCG,GAS,0,TX5
2024-07-16,CARTAGENA 2,NTCG,GAS,0,TX5
2024-07-16,CARTAGENA 2,NTCG,COMBUSTOLEO,0,TX5
2024-07-16,CARTAGENA 3,NTCG,COMBUSTOLEO,0,TX5
2024-07-16,CARTAGENA 3,NTCG,GAS,0,TX5
2024-07-16,FLORES 4 CC,TMFG,GAS NI,0,TX5
2024-07-16,FLORES 4 CC,TMFG,GAS,13497.11286,TX5
2024-07-16,FLORES I CC,TMFG,GAS,8892.019554,TX5
2024-07-16,FLORES I CC,TMFG,GAS NI,0,TX5
2024-07-16,GECELCA 3,GECG,CARBON,44984.93,TX5
2024-07-16,GECELCA 32,GECG,CARBON,67868.45,TX5
2024-07-16,GUAJIRA 1,GECG,CARBON,21758.61,TX5
2024-07-16,GUAJIRA 1,GECG,GAS,5488.93,TX5
2024-07-16,GUAJIRA 2,GECG,CARBON,19108.76,TX5
2024-07-16,GUAJIRA 2,GECG,GAS,3559.04,TX5
2024-07-16,MERILECTRICA 1,EPSG,GAS,0,TX5
2024-07-16,PAIPA 4,SOCG,CARBON,34451.51357,TX5
2024-07-16,PROELECTRICA 1,PRIG,GAS,14700.00001,TX5
2024-07-16,TASAJERO 1,TRMG,CARBON,23720.32651,TX5
2024-07-16,TEBSAB CC,TBSG,GAS,1917.6825,TX5
2024-07-16,TEBSAB CC,TBSG,GAS NI,66439.0001,TX5
2024-07-16,TERMOCANDELARIA CC,TCIG,GAS NI,55590,TX5
2024-07-16,TERMOCANDELARIA CC,TCIG,GAS,939,TX5
2024-07-16,TERMOCARIBE III 1,TCBG,GAS,0,TX5
2024-07-16,TERMOCARIBE III 1,TCBG,GLP,0,TX5
2024-07-16,TERMODORADA 1,EPMG,ACPM,0,TX5
2024-07-16,TERMODORADA 1,EPMG,GAS,0,TX5
2024-07-16,TERMOEMCALI CC,TEMG,GAS,0,TX5
2024-07-16,TERMOEMCALI CC,TEMG,ACPM,0,TX5
2024-07-16,TERMONORTE,TMNG,ACPM,277.76,TX5
2024-07-16,TERMONORTE,TMNG,GAS,10851.04,TX5
2024-07-16,TERMOSIERRA CC,EPMG,GAS,0,TX5
2024-07-16,TERMOSIERRA CC,EPMG,ACPM,0,TX5
2024-07-16,TERMOVALLE CC,TMVG,GAS,0,TX5
2024-07-16,TERMOVALLE CC,TMVG,ACPM,0,TX5
2024-07-16,TERMOYOPAL 1,TYPG,GAS,6634.69,TX5
2024-07-16,TERMOYOPAL 2,TYPG,GAS,8942.53,TX5
2024-07-16,TERMOYOPAL G3,TYPG,GAS,0,TX5
2024-07-16,TERMOYOPAL G4,TYPG,GAS,10827.04,TX5
2024-07-16,TERMOYOPAL G5,TYPG,GAS,0,TX5
2024-07-16,TESORITO,EPSG,GAS,0,TX5
2024-07-16,ZIPAEMG 2,ENDG,CARBON,7724.101838,TX5
2024-07-17,BARRANQUILLA 3,TBSG,GAS NI,120.6299,TX5
2024-07-17,BARRANQUILLA 3,TBSG,GAS,0,TX5
2024-07-17,BARRANQUILLA 4,TBSG,GAS,0,TX5
2024-07-17,BARRANQUILLA 4,TBSG,GAS NI,0,TX5
2024-07-17,CARTAGENA 1,NTCG,COMBUSTOLEO,0,TX5
2024-07-17,CARTAGENA 1,NTCG,GAS,0,TX5
2024-07-17,CARTAGENA 2,NTCG,GAS,0,TX5
2024-07-17,CARTAGENA 2,NTCG,COMBUSTOLEO,0,TX5
2024-07-17,CARTAGENA 3,NTCG,COMBUSTOLEO,0,TX5
2024-07-17,CARTAGENA 3,NTCG,GAS,0,TX5
2024-07-17,FLORES 4 CC,TMFG,GAS,33087.63165,TX5
2024-07-17,FLORES 4 CC,TMFG,GAS NI,0,TX5
2024-07-17,FLORES I CC,TMFG,GAS,3622.9655,TX5
2024-07-17,FLORES I CC,TMFG,GAS NI,0,TX5
2024-07-17,GECELCA 3,GECG,CARBON,44017.27,TX5
2024-07-17,GECELCA 32,GECG,CARBON,67565.19,TX5
2024-07-17,GUAJIRA 1,GECG,GAS,8318.02,TX5
2024-07-17,GUAJIRA 1,GECG,CARBON,24700.99,TX5
2024-07-17,GUAJIRA 2,GECG,GAS,599.96,TX5
2024-07-17,GUAJIRA 2,GECG,CARBON,22220.81,TX5
2024-07-17,MERILECTRICA 1,EPSG,GAS,0,TX5
2024-07-17,PAIPA 4,SOCG,CARBON,35861.75353,TX5
2024-07-17,PROELECTRICA 1,PRIG,GAS,14217.99999,TX5
2024-07-17,TASAJERO 1,TRMG,CARBON,19550.81146,TX5
2024-07-17,TEBSAB CC,TBSG,GAS NI,80513.1496,TX5
2024-07-17,TEBSAB CC,TBSG,GAS,0,TX5
2024-07-17,TERMOCANDELARIA CC,TCIG,GAS NI,53548,TX5
2024-07-17,TERMOCANDELARIA CC,TCIG,GAS,0,TX5
2024-07-17,TERMOCARIBE III 1,TCBG,GAS,0,TX5
2024-07-17,TERMOCARIBE III 1,TCBG,GLP,0,TX5
2024-07-17,TERMODORADA 1,EPMG,GAS,0,TX5
2024-07-17,TERMODORADA 1,EPMG,ACPM,0,TX5
2024-07-17,TERMOEMCALI CC,TEMG,ACPM,0,TX5
2024-07-17,TERMOEMCALI CC,TEMG,GAS,0,TX5
2024-07-17,TERMONORTE,TMNG,ACPM,281.7,TX5
2024-07-17,TERMONORTE,TMNG,GAS,10829.6,TX5
2024-07-17,TERMOSIERRA CC,EPMG,ACPM,0,TX5
2024-07-17,TERMOSIERRA CC,EPMG,GAS,0,TX5
2024-07-17,TERMOVALLE CC,TMVG,GAS,0,TX5
2024-07-17,TERMOVALLE CC,TMVG,ACPM,0,TX5
2024-07-17,TERMOYOPAL 1,TYPG,GAS,6622.36,TX5
2024-07-17,TERMOYOPAL 2,TYPG,GAS,8921.7,TX5
2024-07-17,TERMOYOPAL G3,TYPG,GAS,0,TX5
2024-07-17,TERMOYOPAL G4,TYPG,GAS,10817.2,TX5
2024-07-17,TERMOYOPAL G5,TYPG,GAS,0,TX5
2024-07-17,TESORITO,EPSG,GAS,0,TX5
2024-07-17,ZIPAEMG 2,ENDG,CARBON,6095.006196,TX5
2024-07-17,ZIPAEMG 3,ENDG,CARBON,11515.09385,TX5
2024-07-17,ZIPAEMG 4,ENDG,CARBON,10221.04735,TX5
2024-07-18,BARRANQUILLA 3,TBSG,GAS,0,TX5
2024-07-18,BARRANQUILLA 3,TBSG,GAS NI,10382.9979,TX5
2024-07-18,BARRANQUILLA 4,TBSG,GAS,0,TX5
2024-07-18,BARRANQUILLA 4,TBSG,GAS NI,0,TX5
2024-07-18,CARTAGENA 1,NTCG,COMBUSTOLEO,0,TX5
2024-07-18,CARTAGENA 1,NTCG,GAS,0,TX5
2024-07-18,CARTAGENA 2,NTCG,GAS,0,TX5
2024-07-18,CARTAGENA 2,NTCG,COMBUSTOLEO,0,TX5
